gene	databases_count	databases_list
C2CD2	1	gpmdb
CACTIN	1	gpmdb
CAGE1	1	gpmdb
CARD6	1	gpmdb
CCDC107	1	gpmdb
CCDC116	1	gpmdb
CCDC132	1	gpmdb
CCDC152	1	gpmdb
CDK5RAP2	1	gpmdb
CDK5RAP3	1	gpmdb
CDKAL1	1	gpmdb
CDNA	1	gpmdb
CDX1	1	gpmdb
CECR1	1	gpmdb
CELF5	1	gpmdb
CEP128	1	gpmdb
CES4	1	gpmdb
CES5A	1	gpmdb
CFHR1P	1	gpmdb
CIT	1	gpmdb
CLCN2	1	gpmdb
CNGA3	1	gpmdb
COL23A1	1	gpmdb
COL25A1	1	gpmdb
COPRS	1	gpmdb
CORO2A	1	gpmdb
COX16	1	gpmdb
CTC1	1	gpmdb
CTGF	1	gpmdb
CUX1	1	gpmdb
CYCSP52	1	gpmdb
CYP3A5	1	gpmdb
CYP3A7	1	gpmdb
DAK	1	gpmdb
DDX24	1	gpmdb
DEK	1	gpmdb
DHDDS	1	gpmdb
DHX37	1	gpmdb
DHX57	1	gpmdb
DIRAS2	1	gpmdb
DNA	1	gpmdb
DNAH1	1	gpmdb
DNAH10	1	gpmdb
DNAH11	1	gpmdb
DNAH3	1	gpmdb
DNAH7	1	gpmdb
DOK7	1	gpmdb
DOPEY2	1	gpmdb
E	1	gpmdb
E2	1	gpmdb
E2L	1	gpmdb
E3	1	gpmdb
EC	1	gpmdb
EDARADD	1	gpmdb
EEF1AL3	1	gpmdb
EHMT2	1	gpmdb
EIF2C1	1	gpmdb
ELF2	1	gpmdb
ELK1	1	gpmdb
ELP3	1	gpmdb
EMC7	1	gpmdb
ENSP00000297369	1	gpmdb
ENSP00000308847	1	gpmdb
ENSP00000339838	1	gpmdb
ENSP00000346720	1	gpmdb
ENSP00000346992	1	gpmdb
ENSP00000348964	1	gpmdb
ENSP00000351411	1	gpmdb
ENSP00000351543	1	gpmdb
ENSP00000352249	1	gpmdb
ENSP00000353216	1	gpmdb
ENSP00000367226	1	gpmdb
ENSP00000369516	1	gpmdb
ENSP00000370629	1	gpmdb
ENSP00000371882	1	gpmdb
ENSP00000374858	1	gpmdb
ENSP00000374988	1	gpmdb
ENSP00000375032	1	gpmdb
ENSP00000380341	1	gpmdb
ENSP00000381495	1	gpmdb
ENSP00000381660	1	gpmdb
ENSP00000382042	1	gpmdb
ENSP00000383269	1	gpmdb
ENSP00000384666	1	gpmdb
ENSP00000385934	1	gpmdb
EPRS	1	gpmdb
EVA1B	1	gpmdb
EXTL3	1	gpmdb
F	1	gpmdb
F8A2	1	gpmdb
F8A3	1	gpmdb
FAM186B	1	gpmdb
FAM189A2	1	gpmdb
FAM46A	1	gpmdb
FANCD2	1	gpmdb
FEZF2	1	gpmdb
FLJ22659	1	gpmdb
FLJ37310	1	gpmdb
FLJ46838	1	gpmdb
FNBP4	1	gpmdb
FOXM1	1	gpmdb
FTMT	1	gpmdb
FYB	1	gpmdb
G	1	gpmdb
G1	1	gpmdb
GADD45GIP1	1	gpmdb
GARS	1	gpmdb
GGT2	1	gpmdb
GIPC3	1	gpmdb
GJA8	1	gpmdb
GLYATL3	1	gpmdb
GNB2L1	1	gpmdb
GPATCH8	1	gpmdb
GPR116	1	gpmdb
GPR135	1	gpmdb
GREB1	1	gpmdb
GRIK3	1	gpmdb
H	1	gpmdb
H13	1	gpmdb
H1FNT	1	gpmdb
H2	1	gpmdb
H2A	1	gpmdb
H2AFJ	1	gpmdb
H2AFV	1	gpmdb
H2AFX	1	gpmdb
H2AFZ	1	gpmdb
H2B	1	gpmdb
H3	1	gpmdb
H3F3A	1	gpmdb
H3F3B	1	gpmdb
H3F3C	1	gpmdb
H4	1	gpmdb
HARS	1	gpmdb
HAUS4	1	gpmdb
HBG2	1	gpmdb
HCG1987696	1	gpmdb
HELB	1	gpmdb
HIST1H1B	1	gpmdb
HIST1H1C	1	gpmdb
HIST1H1E	1	gpmdb
HIST1H2AA	1	gpmdb
HIST1H2AB	1	gpmdb
HIST1H2AC	1	gpmdb
HIST1H2AD	1	gpmdb
HIST1H2AE	1	gpmdb
HIST1H2AG	1	gpmdb
HIST1H2AH	1	gpmdb
HIST1H2AI	1	gpmdb
HIST1H2AJ	1	gpmdb
HIST1H2AK	1	gpmdb
HIST1H2AL	1	gpmdb
HIST1H2AM	1	gpmdb
HIST1H2BA	1	gpmdb
HIST1H2BB	1	gpmdb
HIST1H2BC	1	gpmdb
HIST1H2BD	1	gpmdb
HIST1H2BF	1	gpmdb
HIST1H2BG	1	gpmdb
HIST1H2BH	1	gpmdb
HIST1H2BI	1	gpmdb
HIST1H2BJ	1	gpmdb
HIST1H2BK	1	gpmdb
HIST1H2BL	1	gpmdb
HIST1H2BM	1	gpmdb
HIST1H2BO	1	gpmdb
HIST1H3A	1	gpmdb
HIST1H3B	1	gpmdb
HIST1H3C	1	gpmdb
HIST1H3D	1	gpmdb
HIST1H3E	1	gpmdb
HIST1H3F	1	gpmdb
HIST1H3G	1	gpmdb
HIST1H3H	1	gpmdb
HIST1H3I	1	gpmdb
HIST1H3J	1	gpmdb
HIST1H4A	1	gpmdb
HIST1H4B	1	gpmdb
HIST1H4C	1	gpmdb
HIST1H4D	1	gpmdb
HIST1H4E	1	gpmdb
HIST1H4H	1	gpmdb
HIST1H4I	1	gpmdb
HIST1H4J	1	gpmdb
HIST1H4K	1	gpmdb
HIST1H4L	1	gpmdb
HIST2H2AA3	1	gpmdb
HIST2H2AA4	1	gpmdb
HIST2H2AB	1	gpmdb
HIST2H2AC	1	gpmdb
HIST2H2BE	1	gpmdb
HIST2H2BF	1	gpmdb
HIST2H3A	1	gpmdb
HIST2H3C	1	gpmdb
HIST2H3D	1	gpmdb
HIST2H3PS2	1	gpmdb
HIST2H4A	1	gpmdb
HIST2H4B	1	gpmdb
HIST3H2A	1	gpmdb
HIST3H3	1	gpmdb
HIST4H4	1	gpmdb
HIVEP3	1	gpmdb
HLA	1	gpmdb
HMHA1	1	gpmdb
HNRNPA1P4	1	gpmdb
HNRPA1	1	gpmdb
HRSP12	1	gpmdb
HSP	1	gpmdb
HSP90AA4P	1	gpmdb
HSP90AB4P	1	gpmdb
HSP90B2P	1	gpmdb
HSPA14	1	gpmdb
HUMAN	1	gpmdb
I	1	gpmdb
IB	1	gpmdb
ICOS	1	gpmdb
IG	1	gpmdb
IGHMBP2	1	gpmdb
IGJ	1	gpmdb
IGLC1	1	gpmdb
IGLC2	1	gpmdb
IGLC3	1	gpmdb
II	1	gpmdb
III	1	gpmdb
IMPAD1	1	gpmdb
IRS4	1	gpmdb
ITSN1	1	gpmdb
IV	1	gpmdb
JMY	1	gpmdb
KCNJ1	1	gpmdb
KCNQ3	1	gpmdb
KIAA0020	1	gpmdb
KIAA0922	1	gpmdb
KIAA1958	1	gpmdb
KIAA2018	1	gpmdb
KIF20B	1	gpmdb
KLHL14	1	gpmdb
KLHL26	1	gpmdb
KLHL32	1	gpmdb
KLHL38	1	gpmdb
KLHL42	1	gpmdb
KMT2A	1	gpmdb
KRT17P1	1	gpmdb
L1	1	gpmdb
LCA5L	1	gpmdb
LIMS3L	1	gpmdb
LNX1	1	gpmdb
LNX2	1	gpmdb
LOC339766	1	gpmdb
LOC441140	1	gpmdb
LOC441956	1	gpmdb
LPAL2	1	gpmdb
LPCAT4	1	gpmdb
LRAT	1	gpmdb
LRRC71	1	gpmdb
LRRCC1	1	gpmdb
LUZP6	1	gpmdb
M	1	gpmdb
MARVEL	1	gpmdb
MBD1	1	gpmdb
MCM3AP	1	gpmdb
MCM9	1	gpmdb
MCUR1	1	gpmdb
MECP2	1	gpmdb
MED27	1	gpmdb
MESDC2	1	gpmdb
MFI2	1	gpmdb
MGAT5B	1	gpmdb
MICALCL	1	gpmdb
MIEF2	1	gpmdb
MLK4	1	gpmdb
MLL	1	gpmdb
MND1	1	gpmdb
MPZL1	1	gpmdb
MRCL2	1	gpmdb
MROH1	1	gpmdb
MROH2A	1	gpmdb
MSH4	1	gpmdb
MST1P9	1	gpmdb
MST4	1	gpmdb
MTMR2	1	gpmdb
MTMR8	1	gpmdb
MUTED	1	gpmdb
MYCN	1	gpmdb
MYH16	1	gpmdb
MYLPF	1	gpmdb
MYO9A	1	gpmdb
NAPRT1	1	gpmdb
NAV1	1	gpmdb
NEK5	1	gpmdb
NFE2L1	1	gpmdb
NFXL1	1	gpmdb
NLRP9	1	gpmdb
NME2P1	1	gpmdb
NOV	1	gpmdb
NSFL1	1	gpmdb
NUDT7	1	gpmdb
NUP35	1	gpmdb
OBSL1	1	gpmdb
OR13C4	1	gpmdb
OR52K2	1	gpmdb
OR7G3	1	gpmdb
P	1	gpmdb
P2	1	gpmdb
PALM2	1	gpmdb
PCDHGC4	1	gpmdb
PCID2	1	gpmdb
PDDC1	1	gpmdb
PDE4DIP	1	gpmdb
PDPK1	1	gpmdb
PDPR	1	gpmdb
PDZ	1	gpmdb
PEG10	1	gpmdb
PHD	1	gpmdb
PHF14	1	gpmdb
PIGN	1	gpmdb
PIGQ	1	gpmdb
PKM2	1	gpmdb
PLA2G16	1	gpmdb
PNPLA8	1	gpmdb
POLE	1	gpmdb
PPP1R14C	1	gpmdb
PPP2R4	1	gpmdb
PPRC1	1	gpmdb
PRAMEF15	1	gpmdb
PRAMEF4	1	gpmdb
PRAMEF5	1	gpmdb
PRAMEF6	1	gpmdb
PRAMEF9	1	gpmdb
PRPH2	1	gpmdb
PTPN13	1	gpmdb
PVRL1	1	gpmdb
PVRL2	1	gpmdb
QARS	1	gpmdb
R3HDM1	1	gpmdb
RAG2	1	gpmdb
RALBP1	1	gpmdb
RAMP1	1	gpmdb
RBBP8NL	1	gpmdb
RGAG1	1	gpmdb
RGS20	1	gpmdb
RHPN2	1	gpmdb
RICTOR	1	gpmdb
RING	1	gpmdb
RIPK4	1	gpmdb
RNA	1	gpmdb
RPL14P1	1	gpmdb
RPS27	1	gpmdb
RPSAP58	1	gpmdb
RRN3	1	gpmdb
S100	1	gpmdb
SAA3P	1	gpmdb
SDHAF2	1	gpmdb
SDPR	1	gpmdb
SECISBP2	1	gpmdb
SENP7	1	gpmdb
SEPSECS	1	gpmdb
Sep-11	1	gpmdb
Sep-14	1	gpmdb
Sep-02	1	gpmdb
Sep-06	1	gpmdb
Sep-07	1	gpmdb
Sep-08	1	gpmdb
SERPINI2	1	gpmdb
SETD1A	1	gpmdb
SH3	1	gpmdb
SHROOM3	1	gpmdb
SIAH2	1	gpmdb
SIX5	1	gpmdb
SKOR1	1	gpmdb
SLC12A8	1	gpmdb
SLC16A12	1	gpmdb
SLC24A1	1	gpmdb
SLC24A2	1	gpmdb
SLC2A9	1	gpmdb
SLC30A4	1	gpmdb
SLC35F4	1	gpmdb
SLC35G2	1	gpmdb
SLC38A2	1	gpmdb
SLC45A4	1	gpmdb
SLC4A1AP	1	gpmdb
SLC52A2	1	gpmdb
SLCO4C1	1	gpmdb
SLFN12L	1	gpmdb
SNX25	1	gpmdb
SOGA1	1	gpmdb
SOX1	1	gpmdb
SPEN	1	gpmdb
SPSB3	1	gpmdb
SRGAP2	1	gpmdb
SRRD	1	gpmdb
ST13P5	1	gpmdb
STAG3L1	1	gpmdb
STAG3L2	1	gpmdb
STX5	1	gpmdb
SYTL2	1	gpmdb
T2	1	gpmdb
TBC1D4	1	gpmdb
TCEB1	1	gpmdb
TCP11X1	1	gpmdb
TDRD5	1	gpmdb
TECPR2	1	gpmdb
TENM4	1	gpmdb
TER	1	gpmdb
THEMIS	1	gpmdb
TIAF1	1	gpmdb
TICAM2	1	gpmdb
TLK1	1	gpmdb
TLK2	1	gpmdb
TMCO5B	1	gpmdb
TMEM189	1	gpmdb
TMEM64	1	gpmdb
TMSB4XP4	1	gpmdb
TMSL2	1	gpmdb
TMSL3	1	gpmdb
TMSL4	1	gpmdb
TMSL6	1	gpmdb
TP53I11	1	gpmdb
TRAPPC3L	1	gpmdb
TRERF1	1	gpmdb
TRIM24	1	gpmdb
TRIP11	1	gpmdb
TSHZ2	1	gpmdb
TSNARE1	1	gpmdb
TSPAN4	1	gpmdb
TTC28	1	gpmdb
TUBBP5	1	gpmdb
TULP3	1	gpmdb
TWISTNB	1	gpmdb
TXK	1	gpmdb
TXNRD3	1	gpmdb
UBC9	1	gpmdb
UBE2NL	1	gpmdb
UPF0553	1	gpmdb
USP18	1	gpmdb
USP36	1	gpmdb
USP41	1	gpmdb
V	1	gpmdb
VNN3	1	gpmdb
VSIG6	1	gpmdb
WARS	1	gpmdb
WD	1	gpmdb
WISP2	1	gpmdb
WSC	1	gpmdb
X	1	gpmdb
XA	1	gpmdb
XB	1	gpmdb
XBP1	1	gpmdb
XI	1	gpmdb
XPO4	1	gpmdb
YARS	1	gpmdb
YY1	1	gpmdb
Z	1	gpmdb
ZBTB40	1	gpmdb
ZFHX2	1	gpmdb
ZFP91	1	gpmdb
ZIC	1	gpmdb
ZNF174	1	gpmdb
ZNF275	1	gpmdb
ZNF318	1	gpmdb
ZNF410	1	gpmdb
ZNF423	1	gpmdb
ZNF496	1	gpmdb
ZNF521	1	gpmdb
ZNF672	1	gpmdb
ZNF687	1	gpmdb
ZNF777	1	gpmdb
ZNF827	1	gpmdb
ZNF85	1	gpmdb
ZSWIM2	1	gpmdb
ZUBR1	1	gpmdb
AAGAB	1	paxdb
AAK1	1	paxdb
AAMP	1	paxdb
AATF	1	paxdb
ABCA13	1	paxdb
ABCA7	1	paxdb
ABCA8	1	paxdb
ABCA9	1	paxdb
ABCC1	1	paxdb
ABCF2-H2BK1	1	paxdb
ABCF3	1	paxdb
ABHD13	1	paxdb
ABHD14A-ACY1	1	paxdb
ABL2	1	paxdb
ABLIM2	1	paxdb
ABR	1	paxdb
ABRAXAS1	1	paxdb
ABTB1	1	paxdb
ACACB	1	paxdb
ACADL	1	paxdb
ACOD1	1	paxdb
ACOT12	1	paxdb
ACP4	1	paxdb
ACR	1	paxdb
ACSBG1	1	paxdb
ACSF2	1	paxdb
ACSF3	1	paxdb
ACSM1	1	paxdb
ACSM2A	1	paxdb
ACSM2B	1	paxdb
ACVR1B	1	paxdb
ADAM28	1	paxdb
ADAM33	1	paxdb
ADAMTS14	1	paxdb
ADAMTS3	1	paxdb
ADAP2	1	paxdb
ADGRB1	1	paxdb
ADGRE3	1	paxdb
ADGRG5	1	paxdb
ADH7	1	paxdb
ADPRHL1	1	paxdb
AEBP2	1	paxdb
AFF3	1	paxdb
AFG2A	1	paxdb
AGO4	1	paxdb
AGPAT1	1	paxdb
AGPAT2	1	paxdb
AK5	1	paxdb
AK7	1	paxdb
AKAP1	1	paxdb
AKR1B15	1	paxdb
AKR1C1	1	paxdb
AKR1C2	1	paxdb
AKR1E2	1	paxdb
AKTIP	1	paxdb
ALDH1A2	1	paxdb
ALDH1A3	1	paxdb
ALDH1L2	1	paxdb
ALDH3B2	1	paxdb
ALK	1	paxdb
ALPG	1	paxdb
ALS2	1	paxdb
AMHR2	1	paxdb
AMIGO3	1	paxdb
AMOT	1	paxdb
ANK3	1	paxdb
ANKAR	1	paxdb
ANKIB1	1	paxdb
ANKLE1	1	paxdb
ANKRD1	1	paxdb
ANKRD26	1	paxdb
ANKRD30A	1	paxdb
ANLN	1	paxdb
ANO9	1	paxdb
ANP32D	1	paxdb
ANXA8	1	paxdb
ANXA8L1	1	paxdb
AOPEP	1	paxdb
AP1S1	1	paxdb
AP3S2	1	paxdb
APOL3	1	paxdb
AQP4	1	paxdb
AQR	1	paxdb
AR	1	paxdb
ARFGAP1	1	paxdb
ARFGEF3	1	paxdb
ARFIP1	1	paxdb
ARFIP2	1	paxdb
ARHGAP28	1	paxdb
ARHGAP9	1	paxdb
ARHGEF18	1	paxdb
ARHGEF25	1	paxdb
ARL4D	1	paxdb
ARL5A	1	paxdb
ARL8B	1	paxdb
ARMC2	1	paxdb
ARMC6	1	paxdb
ARMCX4	1	paxdb
ARPC4-TTLL3	1	paxdb
ARPIN	1	paxdb
ARPIN-AP3S2	1	paxdb
ARR3	1	paxdb
ART1	1	paxdb
ARX	1	paxdb
ASAH2B	1	paxdb
ASAP3	1	paxdb
ASF1B	1	paxdb
ATAD3B	1	paxdb
ATAD3C	1	paxdb
ATG13	1	paxdb
ATN1	1	paxdb
ATP10A	1	paxdb
ATP12A	1	paxdb
ATP1A4	1	paxdb
ATP2C2	1	paxdb
ATP5MF-PTCD1	1	paxdb
ATP6V1C2	1	paxdb
ATP6V1E2	1	paxdb
ATP6V1G2	1	paxdb
ATP6V1G3	1	paxdb
ATPAF1	1	paxdb
ATRIP	1	paxdb
ATRX	1	paxdb
ATXN1	1	paxdb
AUH	1	paxdb
AUP1	1	paxdb
AVIL	1	paxdb
AXDND1	1	paxdb
B3GNT4	1	paxdb
B3GNTL1	1	paxdb
B4GALNT2	1	paxdb
B4GALNT4	1	paxdb
B4GALT4	1	paxdb
BABAM1	1	paxdb
BAD	1	paxdb
BAIAP2L1	1	paxdb
BAZ1B	1	paxdb
BAZ2B	1	paxdb
BCO2	1	paxdb
BET1L	1	paxdb
BEX5	1	paxdb
BHLHE22	1	paxdb
BHLHE41	1	paxdb
BLM	1	paxdb
BLOC1S2	1	paxdb
BLTP2	1	paxdb
BLTP3A	1	paxdb
BMAL2	1	paxdb
BMI1	1	paxdb
BMP5	1	paxdb
BMP7	1	paxdb
BMPR2	1	paxdb
BMS1	1	paxdb
BOLA1	1	paxdb
BOLA2-SMG1P6	1	paxdb
BORCS7	1	paxdb
BPTF	1	paxdb
BRAF	1	paxdb
BRI3BP	1	paxdb
BRICD5	1	paxdb
BRINP1	1	paxdb
BRME1	1	paxdb
BRSK1	1	paxdb
BSN	1	paxdb
BTBD2	1	paxdb
BTN2A2	1	paxdb
BUD31	1	paxdb
BYSL	1	paxdb
BZW2	1	paxdb
C11ORF24	1	paxdb
C11ORF58	1	paxdb
C12ORF75	1	paxdb
C16ORF46	1	paxdb
C19ORF25	1	paxdb
C19ORF33	1	paxdb
C1ORF116	1	paxdb
C1ORF162	1	paxdb
C1ORF56	1	paxdb
C1QL3	1	paxdb
C2ORF76	1	paxdb
C2ORF80	1	paxdb
C3AR1	1	paxdb
C6ORF58	1	paxdb
CA5B	1	paxdb
CAB39L	1	paxdb
CABLES1	1	paxdb
CACNA1A	1	paxdb
CACNA1B	1	paxdb
CACNA1C	1	paxdb
CACNA1D	1	paxdb
CACNB1	1	paxdb
CACNB2	1	paxdb
CACNB4	1	paxdb
CACNG8	1	paxdb
CADPS2	1	paxdb
CALCB	1	paxdb
CALHM1	1	paxdb
CALHM4	1	paxdb
CALY	1	paxdb
CAMK1D	1	paxdb
CAMKV	1	paxdb
CAMLG	1	paxdb
CAMSAP3	1	paxdb
CAND2	1	paxdb
CAP2	1	paxdb
CAPN7	1	paxdb
CAPS2	1	paxdb
CASP8AP2	1	paxdb
CASZ1	1	paxdb
CBLN3	1	paxdb
CBX6	1	paxdb
CC2D1B	1	paxdb
CCAR1	1	paxdb
CCDC137	1	paxdb
CCDC150	1	paxdb
CCDC169	1	paxdb
CCDC169-SOHLH2	1	paxdb
CCDC22	1	paxdb
CCDC25	1	paxdb
CCDC40	1	paxdb
CCDC51	1	paxdb
CCDC57	1	paxdb
CCDC73	1	paxdb
CCDC83	1	paxdb
CCDC86	1	paxdb
CCDC88C	1	paxdb
CCDC9	1	paxdb
CCDC91	1	paxdb
CCDC93	1	paxdb
CCNA2	1	paxdb
CCNC	1	paxdb
CCNI	1	paxdb
CCNK	1	paxdb
CCT6B	1	paxdb
CD2	1	paxdb
CD200R1L	1	paxdb
CD7	1	paxdb
CD80	1	paxdb
CDADC1	1	paxdb
CDC16	1	paxdb
CDC25A	1	paxdb
CDC40	1	paxdb
CDC42EP4	1	paxdb
CDCA7L	1	paxdb
CDH22	1	paxdb
CDH9	1	paxdb
CDIP1	1	paxdb
CDK12	1	paxdb
CDK13	1	paxdb
CDK14	1	paxdb
CDK15	1	paxdb
CDK16	1	paxdb
CDK17	1	paxdb
CDK18	1	paxdb
CDK3	1	paxdb
CDK4	1	paxdb
CDK5RAP1	1	paxdb
CDK9	1	paxdb
CDKL3	1	paxdb
CDKN2B	1	paxdb
CDKN2C	1	paxdb
CDR2L	1	paxdb
CEACAM7	1	paxdb
CELA3B	1	paxdb
CELF1	1	paxdb
CELF3	1	paxdb
CELF6	1	paxdb
CENPA	1	paxdb
CENPE	1	paxdb
CENPO	1	paxdb
CENPV	1	paxdb
CEP104	1	paxdb
CEP135	1	paxdb
CEP162	1	paxdb
CEP43	1	paxdb
CEP55	1	paxdb
CEP57	1	paxdb
CFAP161	1	paxdb
CFAP184	1	paxdb
CFAP210	1	paxdb
CFAP54	1	paxdb
CFAP57	1	paxdb
CFAP61	1	paxdb
CFDP1	1	paxdb
CGB1	1	paxdb
CGB2	1	paxdb
CGB3	1	paxdb
CGB5	1	paxdb
CGB7	1	paxdb
CGB8	1	paxdb
CGN	1	paxdb
CGNL1	1	paxdb
CHCHD1	1	paxdb
CHCHD2	1	paxdb
CHCHD4	1	paxdb
CHD3	1	paxdb
CHD4	1	paxdb
CHD5	1	paxdb
CHD6	1	paxdb
CHD7	1	paxdb
CHD9	1	paxdb
CHFR	1	paxdb
CHIA	1	paxdb
CHMP1B	1	paxdb
CHMP2B	1	paxdb
CHRNA10	1	paxdb
CHRNA3	1	paxdb
CHST4	1	paxdb
CHST7	1	paxdb
CHSY1	1	paxdb
CHSY3	1	paxdb
CHTOP	1	paxdb
CIAO2B	1	paxdb
CIC	1	paxdb
CKS1B	1	paxdb
CLDN15	1	paxdb
CLEC12A	1	paxdb
CLK1	1	paxdb
CLMN	1	paxdb
CLPB	1	paxdb
CLPTM1	1	paxdb
CNOT10	1	paxdb
CNOT3	1	paxdb
CNOT4	1	paxdb
COA3	1	paxdb
COA6	1	paxdb
COBL	1	paxdb
COG4	1	paxdb
COG8	1	paxdb
COL4A4	1	paxdb
COL4A6	1	paxdb
COL8A1	1	paxdb
COL8A2	1	paxdb
COMMD3-BMI1	1	paxdb
COMMD5	1	paxdb
COMMD6	1	paxdb
COMMD9	1	paxdb
COMTD1	1	paxdb
COPG2	1	paxdb
COQ5	1	paxdb
CORIN	1	paxdb
CORO6	1	paxdb
CORO7-PAM16	1	paxdb
COX19	1	paxdb
COX20	1	paxdb
COX7A2L	1	paxdb
CPA5	1	paxdb
CPA6	1	paxdb
CPEB3	1	paxdb
CPEB4	1	paxdb
CPNE4	1	paxdb
CPNE5	1	paxdb
CPNE6	1	paxdb
CPNE7	1	paxdb
CPNE8	1	paxdb
CPNE9	1	paxdb
CPO	1	paxdb
CPSF2	1	paxdb
CPSF3	1	paxdb
CPZ	1	paxdb
CR1L	1	paxdb
CRACDL	1	paxdb
CRAMP1	1	paxdb
CREB3L4	1	paxdb
CREB5	1	paxdb
CREBBP	1	paxdb
CRIPTO	1	paxdb
CRNKL1	1	paxdb
CROCC	1	paxdb
CROCC2	1	paxdb
CRTC1	1	paxdb
CRY1	1	paxdb
CRY2	1	paxdb
CRYAA	1	paxdb
CRYBA4	1	paxdb
CRYBG2	1	paxdb
CSH2	1	paxdb
CSHL1	1	paxdb
CSMD2	1	paxdb
CSN1S1	1	paxdb
CSN3	1	paxdb
CSNK1E	1	paxdb
CSNK1G1	1	paxdb
CSNK2A1	1	paxdb
CSNK2A3	1	paxdb
CSPG5	1	paxdb
CST2	1	paxdb
CSTF1	1	paxdb
CSTF2	1	paxdb
CSTF2T	1	paxdb
CTAGE15	1	paxdb
CTAGE6	1	paxdb
CTBP1	1	paxdb
CTBP2	1	paxdb
CTCFL	1	paxdb
CTNNA2	1	paxdb
CTRB2	1	paxdb
CTRL	1	paxdb
CTSE	1	paxdb
CWC15	1	paxdb
CWC27	1	paxdb
CXCL2	1	paxdb
CXORF38	1	paxdb
CYB5R2	1	paxdb
CYBA	1	paxdb
CYP24A1	1	paxdb
CYP26A1	1	paxdb
CYP2C8	1	paxdb
CYRIA	1	paxdb
CYSLTR2	1	paxdb
DAD1	1	paxdb
DBT	1	paxdb
DCAF12L2	1	paxdb
DCLK1	1	paxdb
DCP1A	1	paxdb
DDI1	1	paxdb
DDX10	1	paxdb
DDX11	1	paxdb
DDX19A	1	paxdb
DDX25	1	paxdb
DDX4	1	paxdb
DDX50	1	paxdb
DDX51	1	paxdb
DDX60	1	paxdb
DENND1B	1	paxdb
DENND4B	1	paxdb
DERL2	1	paxdb
DGKH	1	paxdb
DHCR24	1	paxdb
DHFR	1	paxdb
DHPS	1	paxdb
DHRS7	1	paxdb
DHX16	1	paxdb
DHX36	1	paxdb
DHX8	1	paxdb
DIAPH2	1	paxdb
DIP2A	1	paxdb
DIPK1A	1	paxdb
DIPK1C	1	paxdb
DIPK2A	1	paxdb
DIS3	1	paxdb
DLC1	1	paxdb
DLEC1	1	paxdb
DLG1	1	paxdb
DLG5	1	paxdb
DLX6	1	paxdb
DMAP1	1	paxdb
DMD	1	paxdb
DNAAF5	1	paxdb
DNAH2	1	paxdb
DNAH5	1	paxdb
DNAI2	1	paxdb
DNAJA4	1	paxdb
DNAJC11	1	paxdb
DNAJC12	1	paxdb
DNAJC8	1	paxdb
DNASE1L2	1	paxdb
DNHD1	1	paxdb
DNTTIP2	1	paxdb
DOCK6	1	paxdb
DOCK9	1	paxdb
DPYSL4	1	paxdb
DPYSL5	1	paxdb
DR1	1	paxdb
DRAP1	1	paxdb
DRP2	1	paxdb
DUSP11	1	paxdb
DUSP12	1	paxdb
DYNLRB1	1	paxdb
DYNLRB2	1	paxdb
DYNLT1	1	paxdb
DYRK1A	1	paxdb
EDC3	1	paxdb
EDEM1	1	paxdb
EDN1	1	paxdb
EDN3	1	paxdb
EFCAB6	1	paxdb
EFCAB7	1	paxdb
EFCC1	1	paxdb
EFL1	1	paxdb
EFNA2	1	paxdb
EFNA3	1	paxdb
EFNA4-EFNA3	1	paxdb
EHMT1	1	paxdb
EIF1B	1	paxdb
EIF2AK3	1	paxdb
EIF2S3	1	paxdb
EIF2S3B	1	paxdb
EIF3C	1	paxdb
EIF3CL	1	paxdb
EIF5AL1	1	paxdb
ELAVL2	1	paxdb
ELAVL3	1	paxdb
ELAVL4	1	paxdb
ELMO2	1	paxdb
ELMO3	1	paxdb
ELOVL1	1	paxdb
ELOVL7	1	paxdb
ELP6	1	paxdb
EMC10	1	paxdb
EMC8	1	paxdb
EMG1	1	paxdb
EML5	1	paxdb
EN1	1	paxdb
ENC1	1	paxdb
ENDOG	1	paxdb
ENO4	1	paxdb
ENOX2	1	paxdb
ENY2	1	paxdb
EOMES	1	paxdb
EPB41L1	1	paxdb
EPB41L4A	1	paxdb
EPDR1	1	paxdb
EPHA3	1	paxdb
EPHA8	1	paxdb
EPHB1	1	paxdb
EPHX4	1	paxdb
EPN2	1	paxdb
EPOR	1	paxdb
EPS8L3	1	paxdb
ERAL1	1	paxdb
ERC2	1	paxdb
ERCC2	1	paxdb
ERCC3	1	paxdb
ERGIC1	1	paxdb
ERGIC2	1	paxdb
ERLIN1	1	paxdb
ERMN	1	paxdb
ERN1	1	paxdb
ERN2	1	paxdb
ERP27	1	paxdb
ERVV-1	1	paxdb
ESCO1	1	paxdb
ETNPPL	1	paxdb
EVI2B	1	paxdb
EVI5	1	paxdb
EXOSC1	1	paxdb
EXOSC4	1	paxdb
EYA4	1	paxdb
EYS	1	paxdb
EZHIP	1	paxdb
FADS1	1	paxdb
FAHD1	1	paxdb
FAHD2A	1	paxdb
FAHD2B	1	paxdb
FAM118A	1	paxdb
FAM161A	1	paxdb
FAM170B	1	paxdb
FAM171B	1	paxdb
FAM25A	1	paxdb
FAM25C	1	paxdb
FAM25G	1	paxdb
FAM3A	1	paxdb
FAM47C	1	paxdb
FAM50A	1	paxdb
FAM50B	1	paxdb
FAM76B	1	paxdb
FAM81A	1	paxdb
